id,sample,sample_type,patient,platform,lane,forward_file_name,reverse_file_name
S_FD_AEH_003_N_1,FD_AEH_003_N,N,FD_AEH_003,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_003_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_003_N_1.R2.fastq.gz
S_FD_AEH_003_N_2,FD_AEH_003_N,N,FD_AEH_003,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_003_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_003_N_2.R2.fastq.gz
S_FD_AEH_003_N_3,FD_AEH_003_N,N,FD_AEH_003,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_003_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_003_N_3.R2.fastq.gz
S_FD_AEH_003_N_4,FD_AEH_003_N,N,FD_AEH_003,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_003_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_003_N_4.R2.fastq.gz
S_FD_AEH_004_C_1,FD_AEH_004_C,T,FD_AEH_004,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_C_1.R2.fastq.gz
S_FD_AEH_004_C_2,FD_AEH_004_C,T,FD_AEH_004,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_C_2.R2.fastq.gz
S_FD_AEH_004_C_3,FD_AEH_004_C,T,FD_AEH_004,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_C_3.R2.fastq.gz
S_FD_AEH_004_C_4,FD_AEH_004_C,T,FD_AEH_004,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_C_4.R2.fastq.gz
S_FD_AEH_004_N_1,FD_AEH_004_N,N,FD_AEH_004,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_004_N_1.R2.fastq.gz
S_FD_AEH_005_C_1,FD_AEH_005_C,T,FD_AEH_005,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_005_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_005_C_1.R2.fastq.gz
S_FD_AEH_005_C_2,FD_AEH_005_C,T,FD_AEH_005,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_005_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_005_C_2.R2.fastq.gz
S_FD_AEH_005_N_1,FD_AEH_005_N,N,FD_AEH_005,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/S_FD_AEH_005_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_005_N_1.R2.fastq.gz
S_FD_AEH_005_N_2,FD_AEH_005_N,N,FD_AEH_005,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_AEH_005_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_005_N_2.R2.fastq.gz
S_FD_AEH_006_C_1,FD_AEH_006_C,T,FD_AEH_006,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_C_1.R2.fastq.gz
S_FD_AEH_006_C_2,FD_AEH_006_C,T,FD_AEH_006,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_C_2.R2.fastq.gz
S_FD_AEH_006_C_3,FD_AEH_006_C,T,FD_AEH_006,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_C_3.R2.fastq.gz
S_FD_AEH_006_C_4,FD_AEH_006_C,T,FD_AEH_006,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_C_4.R2.fastq.gz
S_FD_AEH_006_N_1,FD_AEH_006_N,N,FD_AEH_006,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_N_1.R2.fastq.gz
S_FD_AEH_006_N_2,FD_AEH_006_N,N,FD_AEH_006,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_N_2.R2.fastq.gz
S_FD_AEH_006_N_3,FD_AEH_006_N,N,FD_AEH_006,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_N_3.R2.fastq.gz
S_FD_AEH_006_N_4,FD_AEH_006_N,N,FD_AEH_006,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_006_N_4.R2.fastq.gz
S_FD_AEH_007_C_1,FD_AEH_007_C,T,FD_AEH_007,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_AEH_007_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_007_C_1.R2.fastq.gz
S_FD_AEH_007_C_2,FD_AEH_007_C,T,FD_AEH_007,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/S_FD_AEH_007_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_007_C_2.R2.fastq.gz
S_FD_AEH_007_N_1,FD_AEH_007_N,N,FD_AEH_007,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_007_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_007_N_1.R2.fastq.gz
S_FD_AEH_007_N_2,FD_AEH_007_N,N,FD_AEH_007,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_007_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_007_N_2.R2.fastq.gz
S_FD_AEH_008_C_1,FD_AEH_008_C,T,FD_AEH_008,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_C_1.R2.fastq.gz
S_FD_AEH_008_C_2,FD_AEH_008_C,T,FD_AEH_008,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_C_2.R2.fastq.gz
S_FD_AEH_008_C_3,FD_AEH_008_C,T,FD_AEH_008,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_C_3.R2.fastq.gz
S_FD_AEH_008_C_4,FD_AEH_008_C,T,FD_AEH_008,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_C_4.R2.fastq.gz
S_FD_AEH_008_N_1,FD_AEH_008_N,N,FD_AEH_008,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_N_1.R2.fastq.gz
S_FD_AEH_008_N_2,FD_AEH_008_N,N,FD_AEH_008,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_N_2.R2.fastq.gz
S_FD_AEH_008_N_3,FD_AEH_008_N,N,FD_AEH_008,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_N_3.R2.fastq.gz
S_FD_AEH_008_N_4,FD_AEH_008_N,N,FD_AEH_008,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_008_N_4.R2.fastq.gz
S_FD_AEH_009_C_1,FD_AEH_009_C,T,FD_AEH_009,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_009_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_009_C_1.R2.fastq.gz
S_FD_AEH_009_N_1,FD_AEH_009_N,N,FD_AEH_009,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_009_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_009_N_1.R2.fastq.gz
S_FD_AEH_010_C_1,FD_AEH_010_C,T,FD_AEH_010,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_C_1.R2.fastq.gz
S_FD_AEH_010_C_2,FD_AEH_010_C,T,FD_AEH_010,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_C_2.R2.fastq.gz
S_FD_AEH_010_C_3,FD_AEH_010_C,T,FD_AEH_010,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_C_3.R2.fastq.gz
S_FD_AEH_010_C_4,FD_AEH_010_C,T,FD_AEH_010,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_C_4.R2.fastq.gz
S_FD_AEH_010_N_1,FD_AEH_010_N,N,FD_AEH_010,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_N_1.R2.fastq.gz
S_FD_AEH_010_N_2,FD_AEH_010_N,N,FD_AEH_010,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_N_2.R2.fastq.gz
S_FD_AEH_010_N_3,FD_AEH_010_N,N,FD_AEH_010,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_N_3.R2.fastq.gz
S_FD_AEH_010_N_4,FD_AEH_010_N,N,FD_AEH_010,DNBSEQ,E100030427,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_010_N_4.R2.fastq.gz
S_FD_AEH_011_C_1,FD_AEH_011_C,T,FD_AEH_011,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_AEH_011_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_011_C_1.R2.fastq.gz
S_FD_AEH_011_N_1,FD_AEH_011_N,N,FD_AEH_011,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_AEH_011_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_011_N_1.R2.fastq.gz
S_FD_AEH_012_C_1,FD_AEH_012_C,T,FD_AEH_012,DNBSEQ,E100030427,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_C_1.R2.fastq.gz
S_FD_AEH_012_C_2,FD_AEH_012_C,T,FD_AEH_012,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_C_2.R2.fastq.gz
S_FD_AEH_012_C_3,FD_AEH_012_C,T,FD_AEH_012,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_C_3.R2.fastq.gz
S_FD_AEH_012_C_4,FD_AEH_012_C,T,FD_AEH_012,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_C_4.R2.fastq.gz
S_FD_AEH_012_N_1,FD_AEH_012_N,N,FD_AEH_012,DNBSEQ,V350033479,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_N_1.R2.fastq.gz
S_FD_AEH_012_N_2,FD_AEH_012_N,N,FD_AEH_012,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_N_2.R2.fastq.gz
S_FD_AEH_012_N_3,FD_AEH_012_N,N,FD_AEH_012,DNBSEQ,E100030427,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_N_3.R2.fastq.gz
S_FD_AEH_012_N_4,FD_AEH_012_N,N,FD_AEH_012,DNBSEQ,E100030427,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_012_N_4.R2.fastq.gz
S_FD_AEH_013_C_1,FD_AEH_013_C,T,FD_AEH_013,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_C_1.R2.fastq.gz
S_FD_AEH_013_C_2,FD_AEH_013_C,T,FD_AEH_013,DNBSEQ,E100030427,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_C_2.R2.fastq.gz
S_FD_AEH_013_C_3,FD_AEH_013_C,T,FD_AEH_013,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_C_3.R2.fastq.gz
S_FD_AEH_013_C_4,FD_AEH_013_C,T,FD_AEH_013,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_C_4.R2.fastq.gz
S_FD_AEH_013_N_1,FD_AEH_013_N,N,FD_AEH_013,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_N_1.R2.fastq.gz
S_FD_AEH_013_N_2,FD_AEH_013_N,N,FD_AEH_013,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_N_2.R2.fastq.gz
S_FD_AEH_013_N_3,FD_AEH_013_N,N,FD_AEH_013,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_N_3.R2.fastq.gz
S_FD_AEH_013_N_4,FD_AEH_013_N,N,FD_AEH_013,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_013_N_4.R2.fastq.gz
S_FD_AEH_014_C_1,FD_AEH_014_C,T,FD_AEH_014,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_014_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_014_C_1.R2.fastq.gz
S_FD_AEH_014_N_1,FD_AEH_014_N,N,FD_AEH_014,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_AEH_014_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_014_N_1.R2.fastq.gz
S_FD_AEH_014_N_2,FD_AEH_014_N,N,FD_AEH_014,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_AEH_014_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_AEH_014_N_2.R2.fastq.gz
S_FD_BY_003_N_1,FD_BY_003_N,N,FD_BY_003,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_003_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_003_N_1.R2.fastq.gz
S_FD_BY_003_N_2,FD_BY_003_N,N,FD_BY_003,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_003_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_003_N_2.R2.fastq.gz
S_FD_BY_003_N_3,FD_BY_003_N,N,FD_BY_003,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_003_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_003_N_3.R2.fastq.gz
S_FD_BY_003_N_4,FD_BY_003_N,N,FD_BY_003,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/S_FD_BY_003_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_003_N_4.R2.fastq.gz
S_FD_BY_004_C_1,FD_BY_004_C,T,FD_BY_004,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_C_1.R2.fastq.gz
S_FD_BY_004_N_1,FD_BY_004_N,N,FD_BY_004,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_N_1.R2.fastq.gz
S_FD_BY_004_N_2,FD_BY_004_N,N,FD_BY_004,DNBSEQ,V350039736,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_N_2.R2.fastq.gz
S_FD_BY_004_N_3,FD_BY_004_N,N,FD_BY_004,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_N_3.R2.fastq.gz
S_FD_BY_004_N_4,FD_BY_004_N,N,FD_BY_004,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_004_N_4.R2.fastq.gz
S_FD_BY_005_N_1,FD_BY_005_N,N,FD_BY_005,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_005_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_005_N_1.R2.fastq.gz
S_FD_BY_006_C_1,FD_BY_006_C,T,FD_BY_006,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/S_FD_BY_006_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_006_C_1.R2.fastq.gz
S_FD_BY_006_C_2,FD_BY_006_C,T,FD_BY_006,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/S_FD_BY_006_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_006_C_2.R2.fastq.gz
S_FD_BY_006_C_3,FD_BY_006_C,T,FD_BY_006,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/S_FD_BY_006_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_006_C_3.R2.fastq.gz
S_FD_BY_006_C_4,FD_BY_006_C,T,FD_BY_006,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/S_FD_BY_006_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_006_C_4.R2.fastq.gz
S_FD_BY_007_C_1,FD_BY_007_C,T,FD_BY_007,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_C_1.R2.fastq.gz
S_FD_BY_007_N_1,FD_BY_007_N,N,FD_BY_007,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_N_1.R2.fastq.gz
S_FD_BY_007_N_2,FD_BY_007_N,N,FD_BY_007,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_N_2.R2.fastq.gz
S_FD_BY_007_N_3,FD_BY_007_N,N,FD_BY_007,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_N_3.R2.fastq.gz
S_FD_BY_007_N_4,FD_BY_007_N,N,FD_BY_007,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_007_N_4.R2.fastq.gz
S_FD_BY_008_C_1,FD_BY_008_C,T,FD_BY_008,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_C_1.R2.fastq.gz
S_FD_BY_008_N_1,FD_BY_008_N,N,FD_BY_008,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_N_1.R2.fastq.gz
S_FD_BY_008_N_2,FD_BY_008_N,N,FD_BY_008,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_N_2.R2.fastq.gz
S_FD_BY_008_N_3,FD_BY_008_N,N,FD_BY_008,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_N_3.R2.fastq.gz
S_FD_BY_008_N_4,FD_BY_008_N,N,FD_BY_008,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_008_N_4.R2.fastq.gz
S_FD_BY_009_C_1,FD_BY_009_C,T,FD_BY_009,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_C_1.R2.fastq.gz
S_FD_BY_009_N_1,FD_BY_009_N,N,FD_BY_009,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_N_1.R2.fastq.gz
S_FD_BY_009_N_2,FD_BY_009_N,N,FD_BY_009,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_N_2.R2.fastq.gz
S_FD_BY_009_N_3,FD_BY_009_N,N,FD_BY_009,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_N_3.R2.fastq.gz
S_FD_BY_009_N_4,FD_BY_009_N,N,FD_BY_009,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_009_N_4.R2.fastq.gz
S_FD_BY_011_C_1,FD_BY_011_C,T,FD_BY_011,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_BY_011_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_011_C_1.R2.fastq.gz
S_FD_BY_011_N_1,FD_BY_011_N,N,FD_BY_011,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_BY_011_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_011_N_1.R2.fastq.gz
S_FD_BY_012_C_1,FD_BY_012_C,T,FD_BY_012,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_C_1.R2.fastq.gz
S_FD_BY_012_N_1,FD_BY_012_N,N,FD_BY_012,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_N_1.R2.fastq.gz
S_FD_BY_012_N_2,FD_BY_012_N,N,FD_BY_012,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_N_2.R2.fastq.gz
S_FD_BY_012_N_3,FD_BY_012_N,N,FD_BY_012,DNBSEQ,V350039615,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_N_3.R2.fastq.gz
S_FD_BY_012_N_4,FD_BY_012_N,N,FD_BY_012,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_012_N_4.R2.fastq.gz
S_FD_BY_013_C_1,FD_BY_013_C,T,FD_BY_013,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_013_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_013_C_1.R2.fastq.gz
S_FD_BY_013_C_2,FD_BY_013_C,T,FD_BY_013,DNBSEQ,V350035971,/data/storage/checked/Endometrial_cancer/S_FD_BY_013_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_BY_013_C_2.R2.fastq.gz
